ID;Vendeur;ID produit;ID variante;Nom;Quantite;Prix TTC;Reduction %
2139;Cress Sport;8100;2136;Lot de 8 Balises 30 cm - Vendeur : Cress Sport;1;25.896000;0
2138;SLS Distribution;7518;1329;Heavy Trainer - lest de raquette pour entrainement - Vendeur : SLS Distribution;2;17.004000;0
2137;Innoquipe;9399;3901;Jeu de lancer de précision - Vendeur : Innoquipe;1;35.004000;0
2136;Netsportique;9316;3738;Cibles d'entraînement - Carrington - Lot de 2 - Vendeur : Netsportique;1;38.988000;0
2135;Tennis Scorer;8092;2128;CLIPTEC RECTO VERSO + ADHÉSIF OFFERT - Vendeur : Tennis Scorer;3;89.100000;10
2134;Sodex International;8371;2474;Régulateur avec velcro et boucle - Vendeur : F.F.T.;3;23.180400;0
2133;CLICK FOR TENNIS;11552;7119;Filet de tennis  Ø3MM - maillle double 40 mm - Vendeur : CLICK FOR TENNIS;2;189.900000;0
2133;CLICK FOR TENNIS;11512;7065;Lot de 2 bases de fixation rigide - Vendeur : CLICK FOR TENNIS;2;9.999600;0
2133;CLICK FOR TENNIS;11508;7061;Lot de 6 Cônes extra souple - Vendeur : CLICK FOR TENNIS;1;16.200000;0
2132;Netsportique;10961;6207;Afficheur de score - Carrington - 60 x 46cm - Conditionnement : Lot de 3- Vendeur : Netsportique;1;125.000400;0
2131;CLICK FOR TENNIS;11541;7108;Lot de 10 ballons à paille ultra-légers spécial tennis - Vendeur : CLICK FOR TENNIS;1;35.000400;0
2131;CLICK FOR TENNIS;11512;7065;Lot de 2 bases de fixation rigide - Vendeur : CLICK FOR TENNIS;4;9.999600;0
2130;Netsportique;9313;3735;Radar de vitesse - Carrington - Vendeur : Netsportique;1;124.992000;0
2129;Sodex International;8379;2482;Mur d'entrainement - Vendeur : F.F.T.;1;193.419600;0
2128;Innoquipe;10096;4738;lot de 3 balles réactions 7cm - Couleur : -vert- Vendeur : Innoquipe;1;15.000000;0
2128;Innoquipe;10097;4742;lot de 3 balles de réaction dure 10 cm - Couleur : -vert- Vendeur : Innoquipe;1;21.000000;0
2128;Innoquipe;9399;3901;Jeu de lancer de précision - Vendeur : Innoquipe;1;35.004000;0
2128;Innoquipe;9392;3890;"Raquette Filet 23"" - Vendeur : Innoquipe";2;18.003600;10
2127;SCFR Impex;8184;2251;MINI-BALLES JAVELOT SIFFLANTES - Vendeur : SCFR Impex;2;10.752000;0
2127;SCFR Impex;8182;2750;RAQUETTES POM'DO CLASSIQUE - Conditionnement : Lot de 6- Vendeur : SCFR Impex;1;37.200000;0
2126;Cress Sport;8099;2135;Lot de 8 Balises 50 cm Multifonctions - Vendeur : Cress Sport;1;79.896000;0
2126;Cress Sport;8086;2122;Lot de 50 plots souples 5 couleurs - Vendeur : Cress Sport;1;23.900400;0
2125;F.F.T.;8009;2025;RÉGULATEUR DE TENSION - Vendeur : F.F.T.;1;24.000000;0
2125;F.F.T.;7552;1404;BALLES VIOLETTES X 10 - Vendeur : F.F.T.;1;27.999600;0
2125;F.F.T.;10223;4984;Ballon Paille - Vendeur : F.F.T.;4;3.750000;0
2124;VW Sports;10414;5354;Régulateur haut de gamme coton - Vendeur : VW Sports;2;24.500400;0
2123;Netsportique;10438;5377;Filet de tennis Expert - Carrington - 3,5mm - Ultra Durable - Vendeur : Netsportique;2;150.000000;0
2122;F.F.T.;11070;6402;Cadenas à chaîne - Vendeur : F.F.T.;3;27.999600;0
2122;F.F.T.;11057;6353;Clé pour cadenas - Vendeur : F.F.T.;110;1.500000;0
2121;VW Sports;10082;4715;Lance d'arrosage pour terrain tennis - Vendeur : VW Sports;1;90.000000;0
2120;F.F.T.;7552;1404;BALLES VIOLETTES X 10 - Vendeur : F.F.T.;1;27.999600;0
2119;Innoquipe;9399;3901;Jeu de lancer de précision - Vendeur : Innoquipe;1;35.004000;0
2119;Innoquipe;9400;3902;Cônes de marquage hegagonaux x50 - Vendeur : Innoquipe;1;21.996000;0
2119;Innoquipe;9396;3896;Disque de marquage - Vendeur : Innoquipe;2;18.000000;0
2118;Cress Sport;8086;2122;Lot de 50 plots souples 5 couleurs - Vendeur : Cress Sport;1;23.900400;0
2117;CLICK FOR TENNIS;11562;7129;Kit multisauts tennis - Vendeur : CLICK FOR TENNIS;1;79.899600;0
2117;CLICK FOR TENNIS;47773;44213;Kit de 30 cerceaux plats - 3 Dimensions - Vendeur : CLICK FOR TENNIS;1;71.900400;0
2117;CLICK FOR TENNIS;11509;7062;Lot de 8 Cônes multijeux 30cm / 8 trous - Vendeur : CLICK FOR TENNIS;1;25.896000;0
2117;CLICK FOR TENNIS;11511;7064;Disques de repérage - Vendeur : CLICK FOR TENNIS;1;25.899600;0
2116;F.F.T.;8009;2025;RÉGULATEUR DE TENSION - Vendeur : F.F.T.;1;24.000000;0
2115;Sodex International;8352;2455;Poteaux ronds acier galvanisé - Vendeur : F.F.T.;1;278.880000;0
2114;Huck Occitania;9141;3382;Régulateur - Vendeur : Huck Occitania;1;10.704000;0
2113;Nemo loisirs pro;8159;4590;BALLES ROUGE STAGE 3 NASSAU - Conditionnement : Lot de 4- Vendeur : F.F.T.;1;71.544000;0
2112;CLICK FOR TENNIS;11563;7130;Kit mini-tennis - 6 m - Vendeur : CLICK FOR TENNIS;1;139.899600;0
2112;CLICK FOR TENNIS;11561;7128;Kit d'entraînement - Vendeur : CLICK FOR TENNIS;1;62.900400;0
2111;VW Sports;10402;5342;Numéro de court - Vendeur : VW Sports;3;18.500400;0
2110;LSC Maintenance;7571;1425;Carte perforée VINGCARD - Vendeur : LSC Maintenance;120;1.250400;0
2109;Tennis Scorer;7608;1485;MODELE COMPACT + ADHÉSIF OFFERT - Vendeur : Tennis Scorer;1;119.004000;0
2108;CMJN IMPRESSION;10983;6237;PANNEAU APRÈS CHAQUE PARTIE 0152 - Vendeur : CMJN IMPRESSION;2;21.600000;0
2107;Netsportique;10438;5377;Filet de tennis Expert - Carrington - 3,5mm - Ultra Durable - Vendeur : Netsportique;3;142.500000;5
2107;Netsportique;9315;3737;Paire de piquet de simple - Carrington - Vendeur : Netsportique;2;30.000000;0
2106;Sodex International;8371;2474;Régulateur avec velcro et boucle - Vendeur : F.F.T.;2;23.180400;0
2105;VW Sports;8186;2259;Piquet simple acier - Vendeur : VW Sports;2;56.904000;0
2104;Sodex International;9371;3836;Chaise d'arbitre aluminium. Prémium - Vendeur : F.F.T.;4;553.500000;0
2103;Huck Occitania;9740;4270;Piquets de support intermédiaires (lot de 3) - Vendeur : Huck Occitania;3;113.100000;0
2102;Innoquipe;10101;4748;Bande de résistance noir / rouge - Vendeur : Innoquipe;1;12.000000;0
2101;LSC Maintenance;7571;1425;Carte perforée VINGCARD - Vendeur : LSC Maintenance;150;1.250400;0
2100;VW Sports;9114;3341;Peinture blanche pour ligne de tennis - Vendeur : VW Sports;1;64.896000;0
2099;VW Sports;10076;4705;Peinture pour terrain tennis - Couleur : rouge- Vendeur : VW Sports;1;135.000000;0
2099;VW Sports;10076;4709;Peinture pour terrain tennis - Couleur : Vert foncé- Vendeur : VW Sports;1;135.000000;0
2098;LSC Maintenance;7571;1425;Carte perforée VINGCARD - Vendeur : LSC Maintenance;30;1.250400;0
2097;F.F.T.;10223;4984;Ballon Paille - Vendeur : F.F.T.;10;3.469200;7.5
2096;VW Sports;10414;5354;Régulateur haut de gamme coton - Vendeur : VW Sports;4;24.500400;0
2095;VW Sports;8186;2259;Piquet simple acier - Vendeur : VW Sports;6;56.904000;0
2094;Cress Sport;8100;2136;Lot de 8 Balises 30 cm - Vendeur : Cress Sport;1;25.896000;0
2093;VW Sports;10464;5424;Treuil à crémaillère - Vendeur : VW Sports;1;78.000000;0
2092;Sodex International;8389;2492;Filet de tennis 3mm maille double avec bande - Vendeur : F.F.T.;1;137.310000;0
2091;LSC Maintenance;7571;1425;Carte perforée VINGCARD - Vendeur : LSC Maintenance;150;1.250400;0
2090;F.F.T.;8003;2019;TABLETTE D'ARBITRAGE FFT - Vendeur : F.F.T.;4;17.499600;0
2090;F.F.T.;8004;2020;MÈTRE D'ARBITRAGE FFT - Vendeur : F.F.T.;4;4.500000;0
2090;F.F.T.;8005;2021;CHRONOMÈTRE D'ARBITRAGE - Vendeur : F.F.T.;4;6.500400;0
2089;Cress Sport;9743;4277;Lignes  de marquage VIOLET - Rouleau de 20 m - Vendeur : Cress Sport;2;38.904000;0
2088;F.F.T.;10223;4984;Ballon Paille - Vendeur : F.F.T.;24;3.469200;7.5
2087;SCFR Impex;10423;5365;BALLE MOUSSE EN VRAC 12cm - Conditionnement : Lot de 24- Vendeur : SCFR Impex;2;59.304000;0
2086;LSC Maintenance;7568;1423;Serrure d'accès court à cartes perforées pour porte grillagée - Vendeur : LSC Maintenance;1;675.456000;0
2086;LSC Maintenance;7571;1425;Carte perforée VINGCARD - Vendeur : LSC Maintenance;35;1.250400;0
2085;LSC Maintenance;7571;1425;Carte perforée VINGCARD - Vendeur : LSC Maintenance;180;1.250400;0
2084;CLICK FOR TENNIS;11541;7108;Lot de 10 ballons à paille ultra-légers spécial tennis - Vendeur : CLICK FOR TENNIS;1;35.000400;0
2083;LSC Maintenance;7571;1425;Carte perforée VINGCARD - Vendeur : LSC Maintenance;30;1.250400;0
2082;VW Sports;10402;5342;Numéro de court - Vendeur : VW Sports;6;18.500400;0
2081;Cress Sport;8089;2125;Cerceaux souples anti-dérapants - Vendeur : Cress Sport;3;19.896000;0
2080;F.F.T.;8015;2036;MÉDAILLE GALAXIE TENNIS - Couleur : blanc- Vendeur : F.F.T.;10;1.520400;20
2080;F.F.T.;8015;2038;MÉDAILLE GALAXIE TENNIS - Couleur : rouge- Vendeur : F.F.T.;10;1.520400;20
2080;F.F.T.;8015;2040;MÉDAILLE GALAXIE TENNIS - Couleur : -vert- Vendeur : F.F.T.;20;1.520400;20
2080;F.F.T.;8015;2039;MÉDAILLE GALAXIE TENNIS - Couleur : orange- Vendeur : F.F.T.;20;1.520400;20
2080;F.F.T.;8015;2037;MÉDAILLE GALAXIE TENNIS - Couleur : violet- Vendeur : F.F.T.;10;1.520400;20
2079;CLICK FOR TENNIS;11514;7067;Lot de 3 haies basculantes - 26 cm - Vendeur : CLICK FOR TENNIS;2;40.800000;0
2079;CLICK FOR TENNIS;11555;7122;Gel Hydroalcoolique - 100 ml - Vendeur : CLICK FOR TENNIS;10;2.197565;0
2078;Netsportique;9313;3735;Radar de vitesse - Carrington - Vendeur : Netsportique;1;124.992000;0
2077;F.F.T.;11070;6402;Cadenas à chaîne - Vendeur : F.F.T.;10;27.999600;0
2077;F.F.T.;11057;6353;Clé pour cadenas - Vendeur : F.F.T.;100;1.500000;0
2076;CLICK FOR TENNIS;11558;7125;Pack distributeur mural et gel hydoalcoolique - Vendeur : CLICK FOR TENNIS;1;168.000000;0
2075;CMJN IMPRESSION;10985;6239;PANNEAU TENUE CORRECTE SOUHAITÉE 0154 - Vendeur : CMJN IMPRESSION;2;21.600000;0
2074;Sodex International;8389;2492;Filet de tennis 3mm maille double avec bande - Vendeur : F.F.T.;1;137.310000;0
2073;Nemo loisirs pro;8159;4591;BALLES ROUGE STAGE 3 NASSAU - Conditionnement : Lot de 2- Vendeur : F.F.T.;1;36.740400;0
2072;Netsportique;9316;3738;Cibles d'entraînement - Carrington - Lot de 2 - Vendeur : Netsportique;1;38.988000;0
2071;Innoquipe;9107;3320;Surgrips PG3 60 - Couleur : blanc- Vendeur : Innoquipe;1;45.996000;0
2070;CLICK FOR TENNIS;11568;7135;Javelot vortex - Vendeur : CLICK FOR TENNIS;8;18.399600;0
2069;Sodex International;8388;2491;Filet de tennis 3mm maille double - Vendeur : F.F.T.;1;126.560400;0
2068;SCFR Impex;10423;5365;BALLE MOUSSE EN VRAC 12cm - Conditionnement : Lot de 24- Vendeur : SCFR Impex;1;59.304000;0
2068;SCFR Impex;8174;2260;BALLE MOUSSE EN VRAC 12cm - Conditionnement : Lot de 24- Vendeur : SCFR Impex;1;59.304000;0
2067;F.F.T.;10223;4984;Ballon Paille - Vendeur : F.F.T.;20;3.469200;7.5
2066;F.F.T.;7552;1404;BALLES VIOLETTES X 10 - Vendeur : F.F.T.;5;27.999600;0
2065;Plastimark France;7597;1465;Panier à roulette Maxi-Tyko 66 litres - Couleur : rouge- Vendeur : Plastimark France;2;29.880000;0
2064;VW Sports;10404;5344;Balle tennis DUNLOP entrainement stage 2 - Vendeur : VW Sports;1;90.000000;0
2063;Innoquipe;10173;4933;Balles Rouges stage 3 pro Pack de 60 - Vendeur : Innoquipe;1;99.000000;0
2063;Innoquipe;10174;4934;Balles Rouges stage 3 pro Pack de 12 - Vendeur : Innoquipe;1;18.996000;0
2062;Sodex International;8389;2492;Filet de tennis 3mm maille double avec bande - Vendeur : F.F.T.;1;137.310000;0
2061;Netsportique;9299;3705;Filet de tennis - Carrington - Mailles doubles de haut en bas - Ø3mm - Vendeur : Netsportique;1;135.996000;0
2060;Tennis Scorer;8087;2123;COMPACT RECTO VERSO + ADHÉSIF - Vendeur : Tennis Scorer;2;146.280000;8
2059;Sodex International;8388;2491;Filet de tennis 3mm maille double - Vendeur : F.F.T.;1;126.560400;0
2058;Cress Sport;8112;2158;Interval Timer GYMBOSS Mini Max - Vendeur : Cress Sport;1;29.904000;0
2057;F.F.T.;8005;2021;CHRONOMÈTRE D'ARBITRAGE - Vendeur : F.F.T.;1;6.500400;0
2056;CIDI Event;11062;6486;TOTEM DISTRIBUTEUR DE GEL HYDROALCOOLIQUE - TDGHA - Couleur : blanc- Vendeur : CIDI Event- Option : Sans PVC / Sans Gel;1;192.000000;0
2055;F.F.T.;8004;2020;MÈTRE D'ARBITRAGE FFT - Vendeur : F.F.T.;1;4.500000;0
2054;LSC Maintenance;7571;1425;Carte perforée VINGCARD - Vendeur : LSC Maintenance;60;1.250400;0
2053;VW Sports;10085;4768;Carte perforée - Couleur : noir- Vendeur : VW Sports;100;1.080000;10
2052;Sodex International;8388;2491;Filet de tennis 3mm maille double - Vendeur : F.F.T.;1;126.560400;0
2051;Nemo loisirs pro;8177;2242;6 RAQUETTES MID-COOL 23' - Vendeur : F.F.T.;1;115.269600;0
2051;Nemo loisirs pro;8173;2232;4 RAQUETTES JUN-COOL 25' - Vendeur : F.F.T.;1;89.490000;0
2051;Nemo loisirs pro;8167;2222;BALLES VERTES + ORANGE - Vendeur : F.F.T.;1;179.136000;0
2050;France Filets;8196;2287;Filet de tennis de double Ø 4,5mm - mailles simples sans nœud - Vendeur : F.F.T.;1;117.600000;0
2049;CLICK FOR TENNIS;11567;7134;Lot de 3 Mini vortex - Vendeur : CLICK FOR TENNIS;1;28.500000;0
2049;CLICK FOR TENNIS;11524;7083;Lot de 3 cordes à sauter fitness - Vendeur : CLICK FOR TENNIS;2;16.500000;0
2048;LSC Maintenance;7571;1425;Carte perforée VINGCARD - Vendeur : LSC Maintenance;120;1.250400;0
2047;LSC Maintenance;7571;1425;Carte perforée VINGCARD - Vendeur : LSC Maintenance;150;1.250400;0
2046;Sodex International;9951;4539;Bande de remplacement PES - Vendeur : F.F.T.;1;51.410400;0
2045;Sodex International;8388;2491;Filet de tennis 3mm maille double - Vendeur : F.F.T.;2;126.560400;0
2044;F.F.T.;8015;2038;MÉDAILLE GALAXIE TENNIS - Couleur : rouge- Vendeur : F.F.T.;10;1.520400;20
2044;F.F.T.;8015;2040;MÉDAILLE GALAXIE TENNIS - Couleur : -vert- Vendeur : F.F.T.;10;1.520400;20
2044;F.F.T.;8015;2036;MÉDAILLE GALAXIE TENNIS - Couleur : blanc- Vendeur : F.F.T.;10;1.520400;20
2044;F.F.T.;8015;2037;MÉDAILLE GALAXIE TENNIS - Couleur : violet- Vendeur : F.F.T.;10;1.520400;20
2044;F.F.T.;8015;2039;MÉDAILLE GALAXIE TENNIS - Couleur : orange- Vendeur : F.F.T.;10;1.520400;20
2043;Tennis Scorer;7608;1485;MODELE COMPACT + ADHÉSIF OFFERT - Vendeur : Tennis Scorer;3;107.103600;10
2042;CLICK FOR TENNIS;11558;7125;Pack distributeur mural et gel hydoalcoolique - Vendeur : CLICK FOR TENNIS;6;168.000000;0
2041;Innoquipe;9386;3884;Tube collecteur de balles - Vendeur : Innoquipe;4;24.000000;0
2041;Innoquipe;9387;3885;Ramasse balles 60 - Vendeur : Innoquipe;4;54.999600;0
2040;Netsportique;10438;5377;Filet de tennis Expert - Carrington - 3,5mm - Ultra Durable - Vendeur : Netsportique;4;142.500000;5
2039;Sodex International;9371;3836;Chaise d'arbitre aluminium. Prémium - Vendeur : F.F.T.;2;553.500000;0
2038;F.F.T.;8012;;SAC POLOCHON - Couleur : gris- Vendeur : F.F.T.;2;8.910000;10
2038;F.F.T.;8012;2031;SAC POLOCHON - Couleur : -bleu- Vendeur : F.F.T.;4;8.910000;10
2038;F.F.T.;8012;2030;SAC POLOCHON - Couleur : noir- Vendeur : F.F.T.;4;8.910000;10
2037;SLS Distribution;7518;1329;Heavy Trainer - lest de raquette pour entrainement - Vendeur : SLS Distribution;2;17.004000;0
2036;Innoquipe;10461;5421;Sweetspot trainer - Vendeur : Innoquipe;4;39.000000;0
2036;Innoquipe;9399;3901;Jeu de lancer de précision - Vendeur : Innoquipe;1;35.004000;0
2036;Innoquipe;9402;3908;Echelle d'agilité - Vendeur : Innoquipe;4;23.004000;0
2035;Jumbee;11505;7052;Jumbee - Vendeur : Jumbee;1;39.990000;0
2034;LSC Maintenance;7571;1425;Carte perforée VINGCARD - Vendeur : LSC Maintenance;230;1.250400;0
2033;Sodex International;9373;3838;Chaise d'arbitre acier galvanisé - Vendeur : F.F.T.;1;250.989600;0
2032;Huck Occitania;9357;3806;Filet à traîner 2.00 m nappe simple - Vendeur : Huck Occitania;2;101.796000;0
2031;VW Sports;10085;4767;Carte perforée - Couleur : -vert- Vendeur : VW Sports;30;1.200000;0
2029;Manutan Collectivités;11039;6331;Distributeur mural Joly Line 1L - Vendeur : Manutan Collectivités;1;30.000000;0
2028;LSC Maintenance;7571;1425;Carte perforée VINGCARD - Vendeur : LSC Maintenance;50;1.250400;0
2027;LSC Maintenance;7571;1425;Carte perforée VINGCARD - Vendeur : LSC Maintenance;50;1.250400;0
2026;Sodex International;9373;3838;Chaise d'arbitre acier galvanisé - Vendeur : F.F.T.;2;250.989600;0
2025;F.F.T.;8001;2017;PANCARTE CLUB AFFILIÉ FFT - Vendeur : F.F.T.;1;18.999600;0
2024;CMJN IMPRESSION;10964;6227;LOT DE PANCARTES SIGNALÉTIQUES AU CHOIX - Intérieur et extérieur - Conditionnement : Lot de 5- Vendeur : CMJN IMPRESSION;2;72.240000;0
2023;LSC Maintenance;7571;1425;Carte perforée VINGCARD - Vendeur : LSC Maintenance;70;1.250400;0
2022;Netsportique;9315;3737;Paire de piquet de simple - Carrington - Vendeur : Netsportique;1;30.000000;0
2021;Sodex International;8371;2474;Régulateur avec velcro et boucle - Vendeur : F.F.T.;1;23.180400;0
2020;VW Sports;10413;5353;Brise vent 2m x 18m - Logoté VW Sports - Vendeur : VW Sports;2;150.000000;0
2019;Sodex International;8389;2492;Filet de tennis 3mm maille double avec bande - Vendeur : F.F.T.;2;137.310000;0
2018;F.F.T.;8001;2017;PANCARTE CLUB AFFILIÉ FFT - Vendeur : F.F.T.;3;18.999600;0
2017;CMJN IMPRESSION;10982;6236;PANNEAU CARTE D'ACCÈS RÉSERVÉ AUX MEMBRES DU CLUB 0151 - Vendeur : CMJN IMPRESSION;3;21.600000;0
2016;Manutan Collectivités;9071;3248;Vestiaire 4 cases - Vendeur : Manutan Collectivités;2;214.500000;0
2016;Manutan Collectivités;9080;3328;Table pliante LIFETIME - Taille : 183 x 76- Vendeur : Manutan Collectivités;1;95.460000;0
2015;Sodex International;8348;2451;Poteaux de padel sur platine carré - Vendeur : F.F.T.;1;285.039600;0
2015;Sodex International;8386;2489;Filet de padel 3mm maille simple - Vendeur : F.F.T.;1;98.109600;0
2014;VW Sports;13065;9438;Raclette push pull - Vendeur : VW Sports;2;45.500400;0
2013;VW Sports;8415;2526;Score de chaise - Vendeur : VW Sports;1;222.756000;0
2012;VW Sports;8416;2527;Jeux de numéros score de chaise - Vendeur : VW Sports;2;44.304000;0
2011;Sodex International;9373;3838;Chaise d'arbitre acier galvanisé - Vendeur : F.F.T.;2;250.989600;0
2010;Sodex International;8379;2482;Mur d'entrainement - Vendeur : F.F.T.;1;193.419600;0
2009;Manutan Collectivités;9053;3764;BANC PVC 1,50 m - Couleur : blanc- Conditionnement : Unité- Vendeur : Manutan Collectivités;2;93.360000;0
2008;Netsportique;9299;3705;Filet de tennis - Carrington - Mailles doubles de haut en bas - Ø3mm - Vendeur : Netsportique;3;129.196800;5
2007;VW Sports;10085;4766;Carte perforée - Couleur : -bleu- Vendeur : VW Sports;100;1.080000;10
2006;VW Sports;8186;2259;Piquet simple acier - Vendeur : VW Sports;1;56.904000;0
2005;Huck Occitania;9381;3864;Brise-vent 200 g/m² 16 x 2 m - polyéthylène - Couleur : vert- Vendeur : Huck Occitania;4;159.204000;0
2004;Innoquipe;10172;4931;PRO sac de tennis 8 raquettes - Couleur : noir / bleu- Vendeur : Innoquipe;1;42.000000;0
2003;CLICK FOR TENNIS;11541;7108;Lot de 10 ballons à paille ultra-légers spécial tennis - Vendeur : CLICK FOR TENNIS;1;35.000400;0
2002;F.F.T.;7552;1404;BALLES VIOLETTES X 10 - Vendeur : F.F.T.;1;27.999600;0
2002;F.F.T.;8015;2036;MÉDAILLE GALAXIE TENNIS - Couleur : blanc- Vendeur : F.F.T.;10;1.520400;20
2002;F.F.T.;8015;2037;MÉDAILLE GALAXIE TENNIS - Couleur : violet- Vendeur : F.F.T.;10;1.520400;20
2002;F.F.T.;8015;2038;MÉDAILLE GALAXIE TENNIS - Couleur : rouge- Vendeur : F.F.T.;10;1.520400;20
2002;F.F.T.;8015;2039;MÉDAILLE GALAXIE TENNIS - Couleur : orange- Vendeur : F.F.T.;10;1.520400;20
2002;F.F.T.;8015;2040;MÉDAILLE GALAXIE TENNIS - Couleur : vert- Vendeur : F.F.T.;10;1.520400;20
2001;Huck Occitania;9149;3403;Régulateur (lot de 5) - Vendeur : Huck Occitania;1;53.196000;0
2000;CMJN IMPRESSION;10999;6253;PANNEAU N° DE COURT CHIFFRE TENNIS 0148 - Vendeur : CMJN IMPRESSION;6;21.600000;0
2000;CMJN IMPRESSION;10998;6252;PANNEAU N° DE COURT CHIFFRE PADEL 0146 - Vendeur : CMJN IMPRESSION;2;21.600000;0
1999;F.F.T.;10157;4887;TEE SHIRT DRAPEAU FFT - Taille : L- Vendeur : F.F.T.;1;14.000400;30
1999;F.F.T.;10158;4891;TEE SHIRT COQ FFT - Taille : M- Vendeur : F.F.T.;1;14.000400;30
1998;VW Sports;10411;5351;Banc 1m50 - blanc - Vendeur : VW Sports;6;155.000400;0
1997;CLICK FOR TENNIS;11544;7111;Élastique de saut - 25 m - Vendeur : CLICK FOR TENNIS;2;13.899600;0
1997;CLICK FOR TENNIS;11546;7113;Crosses de street hockey - Lot de 6 crosses + 2 balles - Vendeur : CLICK FOR TENNIS;1;33.900000;0
1996;F.F.T.;8015;2038;MÉDAILLE GALAXIE TENNIS - Couleur : rouge- Vendeur : F.F.T.;30;1.520400;20
1996;F.F.T.;8015;2039;MÉDAILLE GALAXIE TENNIS - Couleur : orange- Vendeur : F.F.T.;30;1.520400;20
1996;F.F.T.;8015;2037;MÉDAILLE GALAXIE TENNIS - Couleur : violet- Vendeur : F.F.T.;30;1.520400;20
1996;F.F.T.;8015;2040;MÉDAILLE GALAXIE TENNIS - Couleur : vert- Vendeur : F.F.T.;30;1.520400;20
1995;CLICK FOR TENNIS;11508;7061;Lot de 6 Cônes extra souple - Vendeur : CLICK FOR TENNIS;1;16.200000;0
1994;Innoquipe;9399;3901;Jeu de lancer de précision - Vendeur : Innoquipe;1;35.004000;0
1993;Netsportique;9316;3738;Cibles d'entraînement - Carrington - Lot de 2 - Vendeur : Netsportique;1;38.988000;0
1992;CLICK FOR TENNIS;11552;7119;Filet de tennis  Ø3MM - maillle double 40 mm - Vendeur : CLICK FOR TENNIS;1;189.900000;0
1991;Sodex International;8389;2492;Filet de tennis 3mm maille double avec bande - Vendeur : F.F.T.;2;137.310000;0
1990;LSC Maintenance;7571;1425;Carte perforée VINGCARD - Vendeur : LSC Maintenance;150;1.250400;0
1989;Tennis Scorer;8092;2128;CLIPTEC RECTO VERSO + ADHÉSIF OFFERT - Vendeur : Tennis Scorer;2;91.080000;8
1988;VW Sports;10466;5426;Régulateur velcro - Vendeur : VW Sports;5;16.740000;10
1987;Huck Occitania;7601;1484;Filet de tennis polypropylène Ø 3 mm - maille simple - Vendeur : Huck Occitania;2;86.304000;0
1986;Huck Occitania;9123;3359;Filet de tennis Ø 3 mm - mailles doubles en partie haute - Vendeur : Huck Occitania;1;121.596000;0
1985;Huck Occitania;9376;3848;Filet à traîner 2.00 m nappe double - Vendeur : Huck Occitania;2;94.800000;0
1984;Manutan Collectivités;9053;3764;BANC PVC 1,50 m - Couleur : blanc- Conditionnement : Unité- Vendeur : Manutan Collectivités;6;93.360000;0
1983;CLICK FOR TENNIS;11552;7119;Filet de tennis  Ø3MM - maillle double 40 mm - Vendeur : CLICK FOR TENNIS;1;189.900000;0
1982;VW Sports;10408;5348;Panier ramasse balles Dunlop - 144 balles - Vendeur : VW Sports;1;129.999600;0
1982;VW Sports;10082;4715;Lance d'arrosage pour terrain tennis - Vendeur : VW Sports;1;90.000000;0
1981;Netsportique;9313;3735;Radar de vitesse - Carrington - Vendeur : Netsportique;1;124.992000;0
1981;Netsportique;10421;5851;Banc acier publicitaire  - Carrington - Noir - Vendeur : Netsportique- Marquage : Non;2;332.499600;5
1980;SET;8404;2515;LIGNES SEMI-RIGIDES PVC : KIT COMPLET - Vendeur : SET;1;776.799600;0
1980;SET;8406;2517;POSE-LIGNES - Vendeur : SET;1;141.120000;0
1979;Huck Occitania;7601;1484;Filet de tennis polypropylène Ø 3 mm - maille simple - Vendeur : Huck Occitania;3;86.304000;0
1978;Huck Occitania;9381;3864;Brise-vent 200 g/m² 16 x 2 m - polyéthylène - Couleur : vert- Vendeur : Huck Occitania;1;159.204000;0
1977;SCFR Impex;8182;2750;RAQUETTES POM'DO CLASSIQUE - Conditionnement : Lot de 6- Vendeur : SCFR Impex;2;37.200000;0
1976;Sodex International;8388;2491;Filet de tennis 3mm maille double - Vendeur : F.F.T.;2;126.560400;0
1975;Innoquipe;10096;4738;lot de 3 balles réactions 7cm - Couleur : vert- Vendeur : Innoquipe;3;14.250000;5
1975;Innoquipe;9393;3893;Echelle d'agilité avec haies - Vendeur : Innoquipe;1;24.996000;0
1975;Innoquipe;9386;3884;Tube collecteur de balles - Vendeur : Innoquipe;3;24.000000;0
1974;Netsportique;9316;3738;Cibles d'entraînement - Carrington - Lot de 2 - Vendeur : Netsportique;1;38.988000;0
1973;Cress Sport;8099;2135;Lot de 8 Balises 50 cm Multifonctions - Vendeur : Cress Sport;1;79.896000;0
1973;Cress Sport;7858;1832;Rouleau de massage Strong - Vendeur : Cress Sport;1;34.896000;0
1972;LSC Maintenance;7571;1425;Carte perforée VINGCARD - Vendeur : LSC Maintenance;120;1.250400;0
1972;LSC Maintenance;7568;1423;Serrure d'accès court à cartes perforées pour porte grillagée - Vendeur : LSC Maintenance;1;675.456000;0
1971;Netsportique;10553;5592;Kit d'entrainement Pro - Vendeur : Netsportique;1;129.999600;0
1970;CLICK FOR TENNIS;11545;7112;Élastique de saut - 50 m - Vendeur : CLICK FOR TENNIS;2;26.900400;0
1969;SCFR Impex;8192;2271;CORDES A SAUTER SENIOR 2.50 m - Vendeur : SCFR Impex;1;24.300000;0
1968;Nemo loisirs pro;8161;2214;BALLONS DE FOOTBALL AMERICAIN - Vendeur : F.F.T.;4;27.732000;0
